Region,Council,Ward,Centre,Reg.No.,Ownership,"COBET-Cohort I, M","COBET-Cohort I, F","COBET-Cohort I, T","COBET-Cohort II, M","COBET-Cohort II, F","COBET-Cohort II, T"
Kagera,Muleba,Bulyakashaju,NYAKAHAMA,EM.1597,Government,1,2,3,0,0,0
Kagera,Muleba,Burungura,KARANDA,EM.12510,Government,5,7,12,0,0,0
Kagera,Muleba,Ikuza,KASENYI,EM.11731,Government,0,6,6,0,6,6
Kagera,Muleba,Karambi,BURIGI,EM.8842,Government,39,37,76,0,0,0
Kagera,Muleba,Kasharunga,KYAMIYORWA,EM.2891,Government,120,110,230,0,0,0
Kagera,Muleba,Kasharunga,MASHEKURO,EM.18848,Government,64,66,130,0,0,0
Kagera,Muleba,Kasharunga,KITEME,EM.7711,Government,54,58,112,0,0,0
Kagera,Muleba,Katoke,KIMBUGU,EM.8695,Government,6,4,10,0,0,0
Kagera,Muleba,Kimwani,KAGULAMO,EM.11730,Government,20,19,39,16,14,30
Kagera,Muleba,Kimwani,KYOTA,EM.7712,Government,11,16,27,0,0,0
Kagera,Muleba,Mubunda,KIKAGATE,EM.12513,Government,80,89,169,0,0,0
Kagera,Muleba,Nshamba,NSHAMBA EXTENDED,EM.1230,Government,4,14,18,6,6,12
Kagera,Muleba,Rutoro,RUTORO,EM.10587,Government,3,2,5,0,0,0
Kagera,Ngara,Bukiriro,KIGARAMA,EM.10442,Government,5,3,8,0,0,0
Kagera,Ngara,Kasulo,KUMUNAZI,EM.9155,Government,57,63,120,0,0,0
Kagera,Ngara,Kasulo,NJIAPANDA,EM.10593,Government,10,6,16,6,3,9
Kagera,Ngara,Keza,KEZA,EM.385,Government,2,10,12,0,0,0
Kagera,Ngara,Kibogora,NYARURAMA,EM.4125,Government,2,2,4,0,0,0
Kagera,Ngara,Kirushya,MURUTABO,EM.1603,Government,2,0,2,0,0,0
Kagera,Ngara,Mbuba,KANYINYA,EM.3485,Government,3,5,8,0,0,0
Kagera,Ngara,Muganza,MUKUBU,EM.3800,Government,3,1,4,0,0,0
Kagera,Ngara,Mugoma,SHANGA,EM.673,Government,5,1,6,0,0,0
Kagera,Ngara,Murukurazo,RUSUMO,EM.4801,Government,3,4,7,0,0,0
Kagera,Ngara,Murusagamba,MURUSAGAMBA,EM.341,Government,22,16,38,0,0,0
Kagera,Ngara,Ngara Mjini,MURGWANZA,EM.2628,Government,17,12,29,17,12,29
Kagera,Ngara,Ngara Mjini,NGARA MJINI,EM.6065,Government,14,11,25,6,14,20
Kagera,Ngara,Nyakisasa,KASHINGA,EM.554,Government,3,4,7,0,0,0
Kagera,Ngara,Nyamagoma,KAHAMA,EM.4122,Government,0,9,9,0,9,9
Kagera,Ngara,Rulenge,RULENGE,EM.439,Government,40,28,68,24,12,36
Katavi,Mlele,Ilela,ILELA,EM.16114,Government,12,20,32,0,0,0
Katavi,Mlele,Ilela,MAPILI,EM.16120,Government,15,5,20,0,0,0
Katavi,Mlele,Ilela,MASIGO,EM.16121,Government,7,8,15,0,0,0
Katavi,Mlele,Ilela,KAMWELWE,EM.19100,Government,8,4,12,0,0,0
Katavi,Mlele,Ilela,MLOGOLO,EM.19096,Government,2,3,5,0,0,0
Katavi,Mlele,Ilela,KANKELELE,EM.18605,Government,2,3,5,0,0,0
Katavi,Mlele,Ilunde,ILUNDE,EM.16115,Government,24,19,43,0,0,0
Katavi,Mlele,Ilunde,ULYAMBOGO,EM.19099,Government,13,10,23,0,0,0
Katavi,Mlele,Inyonga,KAMALAMPAKA,EM.16118,Government,21,23,44,0,0,0
Katavi,Mlele,Inyonga,INYONGA,EM.16116,Government,21,15,36,0,0,0
Katavi,Mlele,Inyonga,IGOMBE,EM.18590,Government,12,11,23,0,0,0
Katavi,Mlele,Inyonga,KALOVYA,EM.16117,Government,10,8,18,0,0,0
Katavi,Mlele,Kamsisi,KAMSISI,EM.16119,Government,53,45,98,0,0,0
Katavi,Mlele,Kamsisi,SONGAMBELE,EM.18588,Government,13,18,31,0,0,0
Katavi,Mlele,Kamsisi,IMALAUDUKI,EM.19101,Government,15,6,21,0,0,0
Katavi,Mlele,Nsenkwa,KAULOLO,EM.18606,Government,11,10,21,0,0,0
Katavi,Mlele,Nsenkwa,NSENKWA,EM.16124,Government,10,11,21,0,0,0
Katavi,Mlele,Nsenkwa,MTAKUJA,EM.16123,Government,4,4,8,0,0,0
Katavi,Mlele,Utende,KAFULU,EM.18589,Government,26,23,49,0,0,0
Katavi,Mlele,Utende,MGOMBE,EM.16122,Government,22,12,34,0,0,0
Katavi,Mlele,Utende,UTENDE,EM.19098,Government,14,10,24,0,0,0
Katavi,Mlele,Utende,KUSA,EM.12523,Government,5,4,9,0,0,0
Katavi,Mlele,Utende,IZENGA,EM.19097,Government,4,3,7,0,0,0
Katavi,Mpanda MC,Ilembo,MAPINDUZI,EM.16776,Government,11,10,21,0,0,0
Katavi,Mpanda MC,Kakese,MBUGANI,EM.16777,Government,19,11,30,7,4,11
Katavi,Mpanda MC,Kashaulili,MWANGAZA,EM.16787,Government,0,0,0,3,2,5
Katavi,Mpanda MC,Kazima,MKAPA,EM.16781,Government,97,91,188,0,0,0
Katavi,Mpanda MC,Makanyagio,KATAVI,EM.16768,Government,5,4,9,0,0,0
Katavi,Mpanda MC,Misunkumilo,MISUNKUMILO,EM.16779,Government,11,10,21,0,0,0
Katavi,Mpanda MC,Mpanda Hotel,MPANDA,EM.16782,Government,33,32,65,16,4,20
Katavi,Mpanda MC,Mwamkulu,MKOKWA,EM.17871,Government,18,19,37,3,2,5
Katavi,Mpanda MC,Mwamkulu,MKWAJUNI,EM.19029,Government,5,4,9,0,0,0
Katavi,Mpanda MC,Nsemulwa,NSEMULWA,EM.16788,Government,11,9,20,0,0,0
Katavi,Mpanda MC,Nsemulwa,MIGAZINI,EM.18631,Government,9,6,15,0,0,0
Katavi,Mpanda MC,Shanwe,MAKANYAGIO,EM.16773,Government,19,19,38,0,0,0
Katavi,Mpanda MC,Shanwe,SHANWE,EM.16791,Government,7,6,13,0,0,0
Katavi,Mpanda MC,Uwanja wa ndege,KASIMBA,EM.16766,Government,11,19,30,0,0,0
Katavi,Mpimbwe,Chamalendi,CHAMALENDI,EM.16179,Government,8,11,19,0,0,0
Katavi,Mpimbwe,Ikuba,KASHISHI,EM.11272,Government,12,7,19,4,0,4
Katavi,Mpimbwe,Kasansa,RUNGWA,EM.16200,Government,0,0,0,2,0,2
Katavi,Mpimbwe,Majimoto,MKUYUNI,EM.16794,Government,18,15,33,0,0,0
Katavi,Mpimbwe,Majimoto,MAJIMOTO,EM.16190,Government,14,10,24,4,1,5
Katavi,Mpimbwe,Majimoto,MIGUNGA,EM.18169,Government,9,14,23,0,0,0
Katavi,Mpimbwe,Mamba,KILIDA,EM.16188,Government,9,10,19,0,0,0
Katavi,Mpimbwe,Mbede,MWAMATIGA,EM.16197,Government,1,0,1,0,0,0
Katavi,Mpimbwe,Mwamapuli,MWAMAPULI,EM.8086,Government,2,5,7,34,4,38
Katavi,Mpimbwe,Mwamapuli,UKINGWAMINZI,EM.16202,Government,26,16,42,0,0,0
Katavi,Mpimbwe,Usevya,USEVYA,EM.16203,Government,13,12,25,0,0,0
Katavi,Nsimbo,Itenka,TUMAINI,EM.17830,Government,75,27,102,0,0,0
Katavi,Nsimbo,Itenka,JILABELA,EM.19070,Government,3,3,6,0,0,0
Katavi,Nsimbo,Kanoge,BULANGWA,EM.18805,Government,15,10,25,0,0,0
Katavi,Nsimbo,Kapalala,SONGAMBELE,EM.15602,Government,1,4,5,0,0,0
Katavi,Nsimbo,Kapalala,NSIMBO,EM.15598,Government,0,0,0,1,1,2
Katavi,Nsimbo,Katumba,MTAMBO,EM.15591,Government,5,4,9,0,0,0
Katavi,Nsimbo,Litapunga,MIRAMBO,EM.15587,Government,5,1,6,0,0,0
Katavi,Nsimbo,Machimboni,KATISUNGA,EM.15582,Government,4,4,8,0,0,0
Katavi,Nsimbo,Nsimbo,FILIMULE,EM.16795,Government,23,23,46,0,0,0
Katavi,Nsimbo,Nsimbo,TULIENI,EM.19061,Government,13,7,20,0,0,0
Katavi,Nsimbo,Ugalla,MNYAMASI,EM.15589,Government,24,10,34,0,0,0
Katavi,Nsimbo,Ugalla,KAMINI,EM.19062,Government,8,8,16,0,0,0
Katavi,Nsimbo,Ugalla,KASISI,EM.19063,Government,8,2,10,0,0,0
Katavi,Nsimbo,Ugalla,UGALLA,EM.15606,Government,4,2,6,0,0,0
Katavi,Nsimbo,Ugalla,KAZAROHO,EM.19064,Government,3,2,5,0,0,0
Katavi,Nsimbo,Ugalla,MTAMBALALA,EM.18804,Government,2,2,4,0,0,0
Katavi,Nsimbo,Uruwira,URUWIRA,EM.15607,Government,9,8,17,0,0,0
Katavi,Nsimbo,Uruwira,IKONDAMOYO,EM.15567,Government,4,4,8,4,4,8
Katavi,Nsimbo,Uruwira,USENSE,EM.18055,Government,7,1,8,0,0,0
Katavi,Tanganyika,Ikola,IKOLA,EM.16134,Government,28,19,47,0,0,0
Katavi,Tanganyika,Ikola,KAFISHA,EM.16146,Government,13,7,20,9,10,19
Katavi,Tanganyika,Ikola,LAKE TANGANYIKA,EM.16160,Government,13,12,25,0,0,0
Katavi,Tanganyika,Kabungu,KABUNGU,EM.16145,Government,6,6,12,0,0,0
Katavi,Tanganyika,Kapalamsenga,MLANGALA,EM.17872,Government,37,13,50,0,0,0
Katavi,Tanganyika,Kapalamsenga,ITUNYA,EM.16143,Government,5,1,6,0,0,0
Katavi,Tanganyika,Kasekese,KASEKESE,EM.16155,Government,41,18,59,0,0,0
Katavi,Tanganyika,Kasekese,KASEGANYAMA,EM.18479,Government,23,16,39,0,0,0
Katavi,Tanganyika,Katuma,KABATINI,EM.19051,Government,27,26,53,0,0,0
Katavi,Tanganyika,Mnyagala,MNYAGALA,EM.16168,Government,60,41,101,0,0,0
Katavi,Tanganyika,Mnyagala,IKAKA,EM.19040,Government,34,14,48,0,0,0
Katavi,Tanganyika,Mnyagala,KAMSANGA,EM.16149,Government,5,7,12,0,0,0
Katavi,Tanganyika,Mnyagala,ILEBULA,EM.16136,Government,6,3,9,0,0,0
Katavi,Tanganyika,Mnyagala,NTUMBA,EM.16174,Government,3,4,7,0,0,0
Katavi,Tanganyika,Mnyagala,KONA YA MNYAGALA,EM.19041,Government,3,3,6,0,0,0
Katavi,Tanganyika,Mnyagala,MTAKUJA,EM.19048,Government,0,5,5,0,0,0
Katavi,Tanganyika,Tongwe,IFINSI,EM.18810,Government,5,16,21,0,0,0
Kigoma,Buhigwe,Biharu,BIHARU,EM.1037,Government,1,0,1,1,1,2
Kigoma,Buhigwe,Bukuba,RWICHE,EM.11767,Government,3,3,6,0,0,0
Kigoma,Buhigwe,Janda,NYAMIHANGA,EM.11763,Government,2,1,3,0,0,0
Kigoma,Buhigwe,Kibande,KIBANDE,EM.3075,Government,3,0,3,0,0,0
Kigoma,Buhigwe,Kilelema,MLANGILIZI,EM.12524,Government,12,5,17,0,0,0
Kigoma,Buhigwe,Kilelema,MIGONGO,EM.1237,Government,3,0,3,0,0,0
Kigoma,Buhigwe,Mubanga,MUBANGA,EM.10155,Government,1,0,1,0,1,1
Kigoma,Buhigwe,Mugera,MUGERA,EM.3801,Government,53,48,101,18,8,26
Kigoma,Buhigwe,Mugera,MGOGO,EM.13157,Government,26,30,56,0,0,0
Kigoma,Buhigwe,Munanila,NYAKIMUE,EM.1483,Government,9,0,9,0,0,0
Kigoma,Buhigwe,Munanila,NYAMASOVU,EM.440,Government,0,0,0,4,1,5
Kigoma,Buhigwe,Munyegera,MUNYEGERA,EM.1041,Government,8,1,9,5,2,7
Kigoma,Buhigwe,Munzeze,MUNZEZE,EM.4803,Government,10,11,21,6,7,13
Kigoma,Buhigwe,Muyama,NYANGA,EM.11765,Government,3,1,4,3,3,6
Kigoma,Buhigwe,Mwayaya,MWAYAYA,EM.1042,Government,0,0,0,11,21,32
Kigoma,Kakonko,Gwanumpu,NGOMERO,EM.13607,Government,32,46,78,0,0,0
Kigoma,Kakonko,Gwanumpu,MAENDELEO-Msingi(TWM),KDC/CBO/00178,Government,18,24,42,0,0,0
Kigoma,Kakonko,Gwanumpu,TUSHIKAMANE-Msingi(TWM),KNK/CBO/2016/304,Government,18,24,42,0,0,0
Kigoma,Kakonko,Gwanumpu,BUKIRILO,EM.8774,Government,18,24,42,0,0,0
Kigoma,Kakonko,Gwarama,KUMUHUNGA,EM.11275,Government,54,13,67,0,0,0
Kigoma,Kakonko,Gwarama,GWARAMA,EM.3077,Government,46,16,62,0,0,0
Kigoma,Kakonko,Gwarama,NYESATO,EM.13609,Government,1,1,2,0,0,0
Kigoma,Kakonko,Kakonko,KAKONKO,EM.184,Government,27,9,36,7,6,13
Kigoma,Kakonko,Kakonko,ITUMBIKO,EM.8909,Government,0,0,0,1,1,2
Kigoma,Kakonko,Kanyonza,KANYONZA,EM.10949,Government,37,24,61,0,0,0
Kigoma,Kakonko,Kanyonza,MUGANZA,EM.12530,Government,39,21,60,0,0,0
Kigoma,Kakonko,Kasanda,TUMAINI,EM.13611,Government,15,2,17,0,0,0
Kigoma,Kakonko,Kasanda,UMOJA GROUP-Msingi(TWM),KDC/CBO/0022,Government,4,9,13,0,0,0
Kigoma,Kakonko,Kasuga,NJOOMLOLE,EM.11771,Government,4,5,9,0,0,0
Kigoma,Kakonko,Katanga,KABINGO,EM.13603,Government,56,38,94,0,0,0
Kigoma,Kakonko,Katanga,ILABIRO,EM.11769,Government,49,23,72,0,0,0
Kigoma,Kakonko,Kiziguzigu,HUWAYA-Msingi(TWM),06 NGO/00003605,Government,32,5,37,0,0,0
Kigoma,Kakonko,Kiziguzigu,ILELA,EM.4126,Government,32,5,37,0,0,0
Kigoma,Kakonko,Kiziguzigu,KIYOBERA,EM.11274,Government,9,4,13,0,0,0
Kigoma,Kakonko,Mugunzu,MUGUNZU,EM.1044,Government,57,75,132,0,0,0
Kigoma,Kakonko,Mugunzu,NIANJEMA-Msingi(TWM),KNK/CBO/2016/154,Government,44,31,75,0,0,0
Kigoma,Kakonko,Mugunzu,KANYAMANZA,EM.1239,Government,31,44,75,0,0,0
Kigoma,Kakonko,Muhange,KAGONDO,EM.11770,Government,5,2,7,0,0,0
Kigoma,Kakonko,Nyamtukuza,NYANZIGE,EM.675,Government,38,42,80,0,0,0
Kigoma,Kakonko,Rugenge,MALENGA,EM.3489,Government,13,17,30,37,53,90
Kigoma,Kakonko,Rugenge,KIGA,EM.4127,Government,5,4,9,0,0,0
Kigoma,Kasulu,Heru Ushingo,KIGADYE,EM.10783,Government,36,20,56,0,0,0
Kigoma,Kasulu,Heru Ushingo,HERU USHINGO,EM.4128,Government,15,15,30,0,0,0
Kigoma,Kasulu,Heru Ushingo,NYARUGUSU,EM.14816,Government,12,8,20,0,0,0
Kigoma,Kasulu,Kagera Nkanda,KAGERA,EM.3490,Government,100,38,138,0,0,0
Kigoma,Kasulu,Kagera Nkanda,MVINZA,EM.4808,Government,13,14,27,23,15,38
Kigoma,Kasulu,Kitanga,KITANGA,EM.4805,Government,29,34,63,25,12,37
Kigoma,Kasulu,Kurugongo,KABULANZWILI,EM.11777,Government,13,11,24,0,0,0
Kigoma,Kasulu,Makere,MAKERE,EM.1241,Government,39,27,66,0,0,0
Kigoma,Kasulu,Nyachenda,MWALI,EM.16205,Government,8,9,17,0,0,0
Kigoma,Kasulu TC,Kigondo,KIDYAMA,EM.4138,Government,35,19,54,0,0,0
Kigoma,Kasulu TC,Kumsenga,MWENGE,EM.2468,Government,6,2,8,0,0,0
Kigoma,Kasulu TC,Msambara,KABANGA MAZOEZI,EM.2630,Government,37,10,47,0,0,0
Kigoma,Kasulu TC,Msambara,MSAMBARA,EM.185,Government,16,4,20,0,0,0
Kigoma,Kasulu TC,Muganza,MWIBUYE,EM.1244,Government,10,3,13,0,0,0
Kigoma,Kasulu TC,Muhunga,MARUMBA,EM.1242,Government,23,8,31,1,1,2
Kigoma,Kasulu TC,Muhunga,NYANDURA,EM.11807,Government,4,0,4,3,1,4
Kigoma,Kasulu TC,Murubona,BOGWE,EM.11795,Government,32,24,56,5,1,6
Kigoma,Kasulu TC,Murufiti,MURUFITI,EM.3295,Government,20,10,30,0,0,0
Kigoma,Kasulu TC,Murusi,KASULU,EM.10784,Government,4,4,8,1,0,1
Kigoma,Kasulu TC,Nyansha,KILOMBERO,EM.19610,Government,10,7,17,2,0,2
Kigoma,Kasulu TC,Nyumbigwa,NYUMBIGWA,EM.4140,Government,52,14,66,0,0,0
Kigoma,Kasulu TC,Ruhita,KANAZI,EM.4137,Government,14,10,24,0,0,0
Kigoma,Kibondo,Biturana,KANYINYA,EM.14624,Government,30,6,36,0,0,0
Kigoma,Kibondo,Biturana,BITURANA,EM.1605,Government,15,14,29,0,0,0
Kigoma,Kibondo,Biturana,NYAMPENGERE,EM.12542,Government,15,7,22,0,0,0
Kigoma,Kibondo,Bunyambo,BUNYAMBO,EM.10954,Government,35,15,50,0,0,0
Kigoma,Kibondo,Busagara,KUMSHINDWI,EM.844,Government,60,58,118,0,0,0
Kigoma,Kibondo,Busagara,KIFURA,EM.2773,Government,12,18,30,0,0,0
Kigoma,Kibondo,Busunzu,NYARULANGA,EM.10959,Government,32,38,70,0,0,0
Kigoma,Kibondo,Busunzu,NYAKABOZI,EM.10958,Government,9,8,17,0,0,0
Kigoma,Kibondo,Busunzu,BUSUNZU 'A',EM.3078,Government,3,4,7,0,0,0
Kigoma,Kibondo,Itaba,KIGOGO,EM.2551,Government,3,2,5,0,0,0
Kigoma,Kibondo,Kumsenga,KIBUYE,EM.4144,Government,36,48,84,10,6,16
Kigoma,Kibondo,Kumsenga,KUMSENGA,EM.3494,Government,8,6,14,18,16,34
Kigoma,Kibondo,Mabamba,NYANGE,EM.2552,Government,3,2,5,19,14,33
Kigoma,Kibondo,Mabamba,MUKARAZI,EM.3809,Government,15,11,26,0,0,0
Kigoma,Kibondo,Mukabuye,NYAKILENDA,EM.13186,Government,0,0,0,2,6,8
Kigoma,Kibondo,Murungu,KUMHASHA,EM.13183,Government,30,23,53,0,0,0
Kigoma,Kibondo,Murungu,KUMBANGA,EM.3807,Government,11,35,46,0,0,0
Kigoma,Kibondo,Nyaruyoba,NYARUYOBA 'B',EM.4814,Government,27,13,40,0,0,0
Kigoma,Kibondo,Nyaruyoba,NYARUYOBA 'A',EM.2896,Government,8,8,16,0,0,0
Kigoma,Kibondo,Rugongwe,MAGARAMA,EM.10957,Government,31,40,71,11,10,21
Kigoma,Kibondo,Rugongwe,KICHANANGA,EM.4145,Government,31,25,56,19,4,23
Kigoma,Kibondo,Rugongwe,KIGINA,EM.10785,Government,15,10,25,3,2,5
Kigoma,Kibondo,Rusohoko,MALOREGWA,EM.16800,Government,17,15,32,0,0,0
Kigoma,Kibondo,Rusohoko,RUSOHOKO,EM.9608,Government,0,5,5,0,0,0
Kigoma,Kigoma,Bitale,BUBANGO,EM.8698,Government,43,18,61,0,0,0
Kigoma,Kigoma,Bitale,MUNGONYA,EM.12569,Government,44,6,50,0,0,0
Kigoma,Kigoma,Bitale,KIZENGA,EM.4815,Government,12,8,20,0,0,0
Kigoma,Kigoma,Kagunga,KAGUNGA,EM.15610,Government,1,2,3,0,1,1
Kigoma,Kigoma,Kalinzi,KALINZI,EM.6,Government,8,0,8,4,0,4
Kigoma,Kigoma,Kidahwe,KIDAHWE,EM.8,Government,15,11,26,0,0,0
Kigoma,Kigoma,Mahembe,KABANGA,EM.16208,Government,31,19,50,25,9,34
Kigoma,Kigoma,Mahembe,MAHEMBE,EM.1049,Government,13,24,37,0,0,0
Kigoma,Kigoma,Mkigo,RUGOMELO,EM.12584,Government,3,3,6,0,0,0
Kigoma,Kigoma,Mkongoro,NYAMUHOZA,EM.4816,Government,36,26,62,0,0,0
Kigoma,Kigoma,Mkongoro,UKOMBOZI,EM.12589,Government,22,24,46,0,0,0
Kigoma,Kigoma,Mungonya,KAMARA,EM.4146,Government,7,2,9,0,0,0
Kigoma,Kigoma,Mwamgongo,BUGAMBA,EM.10307,Government,2,1,3,1,0,1
Kigoma,Kigoma,Mwandiga,KIGANZA,EM.9611,Government,3,2,5,2,1,3
Kigoma,Kigoma,Simbo,SIMBO,EM.1252,Government,43,43,86,0,0,0
Kigoma,Kigoma,Simbo,NYAMOLI,EM.3811,Government,34,46,80,0,0,0
Kigoma,Kigoma/Ujiji MC,Bangwe,BANGWE,EM.3297,Government,14,10,24,0,0,0
Kigoma,Kigoma/Ujiji MC,Bangwe,BENJAMINI MKAPA,EM.14385,Government,7,14,21,0,0,0
Kigoma,Kigoma/Ujiji MC,Buhanda,MWASENGA,EM.10787,Government,10,14,24,0,0,0
Kigoma,Kigoma/Ujiji MC,Buhanda,BUTUNGA,EM.12592,Government,8,5,13,0,0,0
Kigoma,Kigoma/Ujiji MC,Businde,BUSINDE,EM.9616,Government,3,0,3,0,0,0
Kigoma,Kigoma/Ujiji MC,Buzebazeba,BUZEBAZEBA,EM.8776,Government,20,19,39,0,0,0
Kigoma,Kigoma/Ujiji MC,Gungu,GUNGU,EM.490,Government,15,8,23,0,0,0
Kigoma,Kigoma/Ujiji MC,Kagera,KAGERA,EM.1486,Government,10,8,18,0,0,0
Kigoma,Kigoma/Ujiji MC,Kasimbu,MBANO,EM.11821,Government,4,5,9,0,0,0
Kigoma,Kigoma/Ujiji MC,Katubuka,AIRPORT,EM.12590,Government,8,18,26,0,0,0
Kigoma,Kigoma/Ujiji MC,Kibirizi,BUSHABANI,EM.12591,Government,24,15,39,0,0,0
Kigoma,Kigoma/Ujiji MC,Kibirizi,KIBIRIZI,EM.4817,Government,19,17,36,0,0,0
Kigoma,Kigoma/Ujiji MC,Kibirizi,BURONGE,EM.2470,Government,16,17,33,0,0,0
Kigoma,Kigoma/Ujiji MC,Kibirizi,KAHABWA,EM.15282,Government,4,2,6,0,0,0
Kigoma,Kigoma/Ujiji MC,Kipampa,UJIJI,EM.1719,Government,6,2,8,10,16,26
Kigoma,Kigoma/Ujiji MC,Kipampa,RUTALE,EM.11825,Government,13,11,24,0,0,0
Kigoma,Kigoma/Ujiji MC,Kitongoni,KITONGONI,EM.9478,Government,7,16,23,7,6,13
Kigoma,Kigoma/Ujiji MC,Majengo,MAMBO,EM.12594,Government,8,4,12,1,1,2
Kigoma,Kigoma/Ujiji MC,Mwanga Kaskazini,KATUBUKA,EM.3499,Government,15,8,23,6,4,10
Kigoma,Kigoma/Ujiji MC,Mwanga Kaskazini,MWANGA,EM.11286,Government,4,7,11,0,0,0
Kigoma,Uvinza,Basanza,SUNZU,EM.12639,Government,4,3,7,0,0,0
Kigoma,Uvinza,Ilagala,TANGANYIKA,EM.12642,Government,9,4,13,2,1,3
Kigoma,Uvinza,Ilagala,MACHAZO,EM.10789,Government,6,6,12,0,0,0
Kigoma,Uvinza,Itebula,UMOJA,EM.12643,Government,11,4,15,3,3,6
Kigoma,Uvinza,Kalya,SIBWESA,EM.4820,Government,32,40,72,1,1,2
Kigoma,Uvinza,Kalya,TAMBUSHA,EM.12641,Government,13,6,19,4,5,9
Kigoma,Uvinza,Kazuramimba,KAZURAMIMBA,EM.4156,Government,0,0,0,5,3,8
Kigoma,Uvinza,Mtegowanoti,CHAGU,EM.3500,Government,4,4,8,0,0,0
Kigoma,Uvinza,Nguruka,NYANGABO,EM.12634,Government,8,6,14,5,3,8
Kigoma,Uvinza,Nguruka,NGURUKA,EM.748,Government,9,7,16,0,2,2
Kigoma,Uvinza,Nguruka,HUMULE,EM.12603,Government,5,5,10,0,0,0
Kigoma,Uvinza,Sunuka,SONGAMBELE,EM.9481,Government,14,3,17,0,0,0
Kigoma,Uvinza,Uvinza,KACHILINGULO,EM.11287,Government,2,4,6,3,5,8
Kilimanjaro,Hai,Bomang'ombe,KIBAONI,EM.6067,Government,6,8,14,0,0,0
Kilimanjaro,Hai,Bondeni,ELERAI,EM.9618,Government,5,6,11,0,0,0
Kilimanjaro,Hai,KIA,TINDIGANI MASAMA,EM.7724,Government,24,13,37,0,0,0
Kilimanjaro,Hai,KIA,SANYA STATION,EM.6075,Government,17,14,31,0,0,0
Kilimanjaro,Hai,Machame Narumu,ORORI,EM.3503,Government,6,1,7,1,0,1
Kilimanjaro,Hai,Masama Magharibi,KYUU,EM.2554,Government,1,2,3,0,1,1
Kilimanjaro,Hai,Masama Rundugai,RUNDUGAI,EM.2244,Government,3,1,4,3,1,4
Kilimanjaro,Hai,Masama Rundugai,CHEMKA,EM.11845,Government,0,0,0,1,0,1
Kilimanjaro,Hai,Mnadani,KIMASHUKU,EM.4824,Government,5,3,8,1,2,3
Kilimanjaro,Hai,Mnadani,MAILISITA,EM.2633,Government,4,1,5,0,0,0
Kilimanjaro,Hai,Romu,KIBOHEHE,EM.4823,Government,6,1,7,0,0,0
Kilimanjaro,Hai,Weruweru,KIKAVU CHINI,EM.6068,Government,3,0,3,0,0,0
Kilimanjaro,Moshi,Arusha Chini,RONGA,EM.13991,Government,1,2,3,0,0,0
Kilimanjaro,Moshi,Kahe Magharibi,KAHE,EM.8445,Government,6,8,14,0,0,0
Kilimanjaro,Moshi,Kahe Magharibi,ORIA,EM.8560,Government,3,6,9,1,1,2
Kilimanjaro,Moshi,Kahe Magharibi,MAWALA,EM.8515,Government,2,3,5,2,3,5
Kilimanjaro,Moshi,Kahe Magharibi,KISANGESANGENI,EM.13636,Government,2,2,4,0,0,0
Kilimanjaro,Moshi,Kibosho Magharibi,ONANA,EM.13990,Government,2,1,3,0,0,0
Kilimanjaro,Moshi,Kindi,KATANINI,EM.8447,Government,4,4,8,5,9,14
Kilimanjaro,Moshi,Kindi,MUYUNI,EM.8543,Government,6,6,12,3,0,3
Kilimanjaro,Moshi,Kindi,SAMBARAI,EM.8569,Government,5,2,7,5,2,7
Kilimanjaro,Moshi,Kindi,KINDI KATI,EM.8457,Government,4,3,7,2,4,6
Kilimanjaro,Moshi,Kirua Vunjo Kusini,PAPILIKI,EM.4836,Government,6,1,7,6,4,10
Kilimanjaro,Moshi,Mabogini,MUUNGANO,EM.13227,Government,15,10,25,7,3,10
Kilimanjaro,Moshi,Mabogini,CHEKERENI,EM.8438,Government,0,0,0,3,0,3
Kilimanjaro,Moshi,Makuyuni,KISIMANI,EM.9358,Government,3,1,4,1,1,2
Kilimanjaro,Moshi,Mwika Kusini,MATALA,EM.8509,Government,1,2,3,0,0,0
Kilimanjaro,Moshi,Njia Panda,HIMO POFO,EM.386,Government,1,3,4,0,0,0
Kilimanjaro,Moshi,Njia Panda,KILOTOTONI,EM.3299,Government,2,2,4,0,0,0
Kilimanjaro,Moshi,Njia Panda,NJIA PANDA,EM.7106,Government,1,2,3,0,0,0
Kilimanjaro,Moshi,Uru Kusini,OKASENI,EM.8557,Government,2,1,3,4,1,5
Kilimanjaro,Moshi,Uru Shimbwe,SHIMBWE CHINI,EM.8572,Government,5,7,12,7,4,11
Kilimanjaro,Moshi MC,Bondeni,MWENGE,EM.3505,Government,3,1,4,2,1,3
Kilimanjaro,Moshi MC,Kaloleni,KALOLENI,EM.4837,Government,3,2,5,0,0,0
Kilimanjaro,Moshi MC,Karanga,MAGEREZA,EM.4838,Government,22,5,27,0,0,0
Kilimanjaro,Moshi MC,Longuo 'B',SOKOINE,EM.9076,Government,1,4,5,0,0,0
Kilimanjaro,Moshi MC,Majengo,SHAURIMOYO,EM.11856,Government,0,0,0,3,5,8
Kilimanjaro,Moshi MC,Msaranga,MSANDAKA,EM.4165,Government,3,1,4,0,0,0
Kilimanjaro,Moshi MC,Njoro,CHEMCHEM,EM.13641,Government,5,2,7,0,0,0
Kilimanjaro,Moshi MC,Pasua,JITEGEMEE,EM.11849,Government,3,6,9,0,0,0
